matchunitid,matchmakingid,evaluation,userid,teamflag,waittime,rank,tier,tsmu,tssigma,level,lineupoverall,usernbagroupid,isai,matchhitid,leaderboard,framerate,isautoplay,rotationoverall,timecheckid,rotationoverallstreet,poolindex,userteamvalue,competitionid,usertaggroupid,rotationoverallsmooth,rotationoverallstreetsmooth,lineupinstanceid
7766199548229596748,3,4,3417581090,1,5479,47,5,230419,8114,110,101,0,0,7766199640151960434,206075,60,0,101,1,107,0,39545600,2050025,0,10100,10700,10
7766199350292004038,3,4,1039596634,0,17277,48,5,240436,8126,110,101,0,0,7766199640151960434,216057,60,0,101,1,115,0,79172160,2050025,0,10100,11500,1
7766199592571779096,3,17,1349862398,1,3335,95,7,269023,8354,110,105,0,0,7766199648523782434,243961,60,0,105,1,116,2,118691470,2050025,0,10500,11600,1
7766199330712985231,3,17,15705616,0,18943,83,7,283699,8365,110,107,0,0,7766199648523782434,258602,60,0,107,1,117,2,92296400,2050025,0,10700,11700,1
7766199465031374726,3,36,503634353,1,11434,83,7,238788,8624,110,101,0,0,7766199656862068202,212915,60,0,101,1,111,0,85934720,2050025,0,10100,11100,1
7766199395959581144,3,36,2118439899,0,15551,95,7,270476,8054,110,99,0,0,7766199656862068202,246313,60,0,99,1,109,0,70789760,2050025,0,9900,10900,1
7766199265030184428,3,0,1574585023,0,23860,22,3,200073,8494,110,79,0,0,7766199665334553051,174591,60,0,79,1,88,1,8717230,2050025,0,7900,8800,1
7766199487898719828,3,84,1209232383,1,11076,60,5,220559,8126,110,90,0,0,7766199673723159336,196181,60,0,90,1,98,0,9730240,2050025,0,9000,9800,1
7766199482966223646,3,84,691362909,0,11370,71,6,309373,8310,110,87,0,0,7766199673723159336,284442,60,0,87,1,90,0,9779840,2050025,0,8700,9000,1
7766199202451175081,3,0,1748249666,0,28090,69,6,247254,8088,110,98,0,0,7766199673723159337,222990,60,0,100,1,111,1,54785000,2050025,0,10000,11100,17
7766199495045808419,3,46,403661860,1,11151,23,3,190547,8552,110,105,0,0,7766199682128550877,164888,60,0,105,1,118,0,46361320,2050025,0,10500,11800,4
7766199159149180749,3,46,2622864785,0,31172,24,3,223283,8389,110,108,0,0,7766199682128550877,198115,60,0,108,2,113,0,96056640,2050025,0,10800,11300,1
7766199577371609748,3,0,3950087139,0,7745,2,1,265484,74066,36,78,0,0,7766199707311157398,43286,60,0,82,1,91,1,6245400,2050025,0,8200,9100,1
7766199610976377856,3,82,1585756203,1,6240,45,4,305137,8119,110,104,0,0,7766199715666206995,280777,60,0,107,1,120,0,320633600,2050025,0,10700,12000,37
7766199660301401431,3,41,459894181,1,3300,80,7,317526,8441,110,112,0,0,7766199715666206996,292203,60,0,112,1,122,2,221007580,2050025,0,10800,12200,5
7766199511755919785,3,82,1735649764,0,12154,44,4,240817,8188,110,102,0,0,7766199715666206995,216252,60,0,102,1,112,0,30861440,2050025,0,10200,11200,1
7766199481238175449,3,41,302633538,0,13973,97,8,329739,8247,110,113,0,0,7766199715666206996,304998,60,0,117,1,124,2,492608000,2050025,0,11700,12400,1
7766200477133713142,3,72,2894763048,1,11116,43,4,214901,8169,110,84,0,0,7766200663629236205,190391,60,0,84,1,90,0,5035180,2050025,0,8400,9000,3
7766200324159047246,3,72,1835869918,0,20234,59,5,218784,8122,110,90,0,0,7766200663629236205,194417,60,0,90,1,99,0,17906680,2050025,0,9000,9900,5
7766200504212136299,3,20,1533095183,1,11502,82,7,304336,8364,110,97,0,0,7766200697183678538,279241,60,0,97,1,108,0,44007060,2050025,0,9700,10800,1
7766200373014306964,3,20,156398387,0,19322,86,7,283397,8119,110,98,0,0,7766200697183678538,259038,60,0,98,1,100,0,33843090,2050025,0,9800,10000,1
7766200507987009083,3,66,1229613584,1,11277,89,7,276539,8152,110,107,0,0,7766200697183678539,252081,60,0,107,1,113,2,104804670,2050025,0,10700,11300,2
7766200454853574641,3,66,1968808119,0,14444,97,8,299802,8264,110,116,0,0,7766200697183678539,275008,60,0,116,1,121,2,319923840,2050025,0,11600,12100,16
7766200545081432133,3,64,932131714,1,11057,71,6,264709,8427,110,107,0,0,7766200730587106850,239427,60,0,107,1,118,0,56871040,2050025,0,10700,11800,1
7766200476110305424,3,64,1912370832,0,15168,49,5,273429,8240,110,112,0,0,7766200730587106850,248708,60,0,112,1,123,0,167123000,2050025,0,11200,12300,1
7766200614438450950,3,53,1440617065,1,6923,67,6,243601,8135,110,98,0,0,7766200730587106851,219194,60,0,98,1,106,0,27436800,2050025,0,9800,10600,1
7766200522163757343,3,53,1765073230,0,12423,96,7,270669,8133,110,95,0,0,7766200730587106851,246268,60,0,95,1,106,0,33436450,2050025,0,9500,10600,1
7766200606083397917,3,45,230045332,1,7920,28,3,209382,8191,110,88,0,0,7766200738958938838,184808,60,0,88,1,119,0,42212000,2050025,0,8800,11900,1
7766200519915614081,3,45,3551250981,0,13056,25,3,288248,10721,110,87,0,0,7766200738958938838,256083,60,0,87,1,90,0,5592640,2050025,0,8700,9000,1
7766200560768125056,3,66,1506395546,1,11130,36,4,237542,8128,110,91,0,0,7766200747498551158,213157,60,0,91,1,96,0,21711100,2050025,0,9100,9600,1
7766200549376404232,3,66,2054753800,0,11809,47,5,225079,8097,110,96,0,0,7766200747498551158,200787,60,0,96,1,100,0,15301760,2050025,0,9600,10000,1
7765755416264707691,3,0,2475813976,0,23307,56,5,232493,8237,110,96,0,0,7765755807291291785,207779,60,0,96,1,105,1,33042400,2050025,0,9600,10500,1
7765755630341987298,3,60,1428911899,1,11044,88,7,287083,8096,110,101,0,0,7765755815629557524,262794,60,0,101,1,113,0,64220980,2050025,0,10100,11300,1
7765755701141844859,3,17,445186872,1,6824,10,2,236645,8068,110,92,0,0,7765755815629557525,212441,60,0,92,1,97,0,9224000,2050025,0,9200,9700,1
7765755596921769090,3,60,3666975325,0,13036,88,7,285694,8154,110,95,0,0,7765755815629557524,261230,60,0,95,1,104,0,26454420,2050025,0,9500,10400,10
7765755597810971601,3,17,2769483369,0,12983,13,2,221135,9421,110,93,0,0,7765755815629557525,192870,60,0,93,1,102,0,17348400,2050025,0,9152,10200,1
7765755420677120187,3,0,1031687642,0,23541,38,4,243590,8295,110,119,0,0,7765755815629557526,218705,60,0,119,1,130,1,309678000,2050025,0,11900,13000,87
7765755703708757601,3,45,751147045,1,7174,47,5,252656,8145,110,94,0,0,7765755824068507660,228220,60,0,103,1,108,0,59168000,2050025,0,10300,10800,1
7765755700286202938,3,45,1262543778,0,7378,54,5,283860,8293,110,106,0,0,7765755824068507660,258978,60,0,106,1,114,0,97148800,2050025,0,10600,11400,1
7765755539795350495,3,0,2492123994,0,16944,23,3,195049,8268,110,90,0,0,7765755824068507661,170244,60,0,90,1,92,1,9928400,2050025,0,9000,9200,1
7765755768502360366,3,52,1749310306,1,3312,97,9,334554,8189,110,120,0,0,7765755824068507663,309986,60,0,120,1,126,2,726816000,2050025,0,12000,12600,1
7765755635828142146,3,52,752455991,0,11220,101,9,309483,8203,110,112,0,0,7765755824068507663,284872,60,0,112,1,117,2,285270400,2050025,0,11200,11700,28
7765755730720077373,3,38,896611415,1,6063,85,7,278983,8091,110,103,0,0,7765755832440328219,254708,60,0,103,1,109,0,71377600,2050025,0,10300,10900,1
7765755564642417179,3,0,2639887171,0,15962,10,2,217388,15458,101,75,0,0,7765755832440328220,171013,60,0,75,1,79,1,1241600,2050025,0,7500,7900,1
7765755721844918638,3,38,360777604,0,6592,65,6,241754,8195,110,104,0,0,7765755832440328219,217168,60,0,104,1,114,0,52642190,2050025,0,10400,11400,1
7765755664684943699,3,30,1208280570,0,10499,54,5,237321,8180,110,96,0,0,7765755840828943820,212781,60,0,96,1,105,0,22766080,2050025,0,9600,10500,1
7765755708507042551,3,30,3183066654,1,7887,53,5,237413,8247,110,99,0,0,7765755840828943820,212671,60,0,99,1,107,0,24667520,2050025,0,9900,10700,26
7765755646599116189,3,31,1424277870,0,12079,73,6,263580,8024,110,92,0,0,7765755849251105769,239506,60,0,92,1,101,2,20037550,2050025,0,9200,10100,1
7765755495520275829,3,0,1303022113,0,21084,36,4,227969,8138,110,99,0,0,7765755849251105767,203553,60,0,99,1,104,1,19017780,2050025,0,9900,10400,1
7765755782897213311,3,31,425639437,1,3955,82,7,277066,8080,110,95,0,0,7765755849251105769,252824,60,0,95,1,101,2,31805370,2050025,0,9500,10100,1
7765755732632676286,3,84,2954074055,1,7950,10,2,199372,8107,110,104,0,0,7765755866011542580,175049,60,0,104,1,116,0,76360000,2050025,0,10400,11600,1
7765755698021279003,3,0,358137549,0,10013,76,6,269090,8097,110,91,0,0,7765755866011542582,244799,60,0,91,1,95,1,14474080,2050025,0,9100,9500,1
7765755405124645512,3,84,136626526,0,27471,20,2,282722,8234,110,109,0,0,7765755866011542580,258019,60,0,109,1,121,0,194310400,2050025,0,10752,12100,1
7765755675304922745,3,48,1594932628,1,11367,75,6,302165,8361,110,85,0,0,7765755866011542581,277081,60,0,85,1,89,0,4111040,2050025,0,8500,8900,4
7765755601216741619,3,48,3923731893,0,15783,49,5,275148,11983,106,84,0,0,7765755866011542581,239198,60,0,84,1,89,0,2974020,2050025,0,8400,8900,1
7765755741189055372,3,23,122855893,1,7941,31,3,178420,8319,110,96,0,0,7765755874416924775,153461,60,0,96,1,103,0,11150240,2050025,0,9600,10300,1
7765755688777029327,3,86,179852841,1,11065,43,4,211250,8238,110,96,0,0,7765755874416924776,186535,60,0,96,1,110,0,34779000,2050025,0,9600,11000,1
7765755663325996599,3,86,116740410,0,12582,58,5,270419,8305,110,92,0,0,7765755874416924776,245502,60,0,92,1,103,0,20493200,2050025,0,9052,10300,1
7765755686394659796,3,23,1422767744,0,11207,20,2,185638,8364,110,97,0,0,7765755874416924775,160546,60,0,97,1,101,0,17835840,2050025,0,9700,10100,1
7765755505955708370,3,50,3078415699,0,22960,35,4,204340,8177,110,91,0,0,7765755891160594061,179809,60,0,91,1,97,0,16787520,2050025,0,9100,9700,1
7765755541355630460,3,0,837228872,0,20850,81,7,282895,8147,110,106,0,0,7765755891160594062,258453,60,0,106,1,114,1,87889850,2050025,0,10600,11400,1
7765755696981095389,3,50,3809373039,1,11574,27,3,225286,8191,110,94,0,0,7765755891160594061,200711,60,0,94,1,99,0,14116320,2050025,0,9400,9900,1
7765755011245946043,3,74,3622838290,0,52948,27,3,248155,19439,100,76,0,0,7765755899565978657,189836,30,0,76,2,80,0,1876200,2050025,0,7600,8000,1
7765755801167601462,3,74,3586819336,1,5865,33,3,271878,11076,108,79,0,0,7765755899565978657,238648,30,0,79,1,83,0,3515080,2050025,0,7900,8300,1
7765755766455533827,3,35,3245155378,1,7934,22,3,204253,8206,110,97,0,0,7765755899565978658,179633,60,0,97,1,104,0,19965160,2050025,0,9700,10400,1
7765755731240159277,3,35,2226952728,0,10033,39,4,194403,8322,110,95,0,0,7765755899565978658,169437,60,0,95,1,98,0,16569600,2050025,0,9500,9800,1
7765755716543319700,3,65,3851792073,1,11409,12,2,227513,19368,110,79,0,0,7765755907954579755,169408,60,0,84,1,94,0,12682880,2050025,0,8400,9400,1
7765755819404434647,3,0,1634288579,0,5278,40,4,222168,8152,110,92,0,0,7765755907954579756,197710,60,0,92,1,95,1,12801280,2050025,0,9200,9500,1
7765755547865200734,3,65,3115909408,0,21463,12,2,203845,10905,104,79,0,0,7765755907954579755,171128,60,0,79,1,91,0,4940310,2050025,0,7900,9100,1
7765755423965461449,3,0,1004155745,0,29847,27,3,206654,8046,110,96,0,0,7765755924715019360,182514,60,0,96,1,101,1,14710080,2050025,0,9600,10100,1
7765755856096211721,3,23,2487917629,1,5090,24,3,241221,8287,110,86,0,0,7765755941492238725,216359,60,0,86,1,88,0,6882200,2050025,0,8600,8800,2
7765755844486371160,3,64,2702089956,1,5782,22,3,227219,14054,110,97,0,0,7765755941492238726,185055,60,0,97,1,105,0,17432320,2050025,0,9700,10500,7
7765755599522238378,3,64,2257233294,0,20383,27,3,238523,8086,110,92,0,0,7765755941492238726,214265,60,0,92,1,95,0,123642880,2050025,0,9200,9500,9
7765755721157062649,3,23,2679819925,0,13133,22,3,233227,8024,110,88,0,0,7765755941492238725,209153,60,0,88,1,94,0,12327200,2050025,0,8800,9400,2
7765755672201146688,3,34,2440056305,1,16051,94,7,301313,8215,110,107,0,0,7765755941492238727,276668,60,0,109,1,121,2,155660800,2050025,0,10900,12100,24
7765755438142208497,3,34,1533457956,0,30002,93,7,319785,8289,110,114,0,0,7765755941492238727,294917,60,0,114,1,121,2,286579200,2050025,0,11400,12100,1
7765755630006444054,3,0,1832065924,0,19065,53,5,235878,8067,110,98,0,0,7765755949864062859,211677,60,0,98,1,107,1,38942400,2050025,0,9800,10700,1
7765755855056017629,3,34,773707308,1,6649,48,5,246014,8088,110,103,0,0,7765755966607720722,221749,60,0,104,1,117,0,49952760,2050025,0,10400,11700,1
7765755867924143202,3,70,1534898296,1,5882,16,2,233801,8479,110,78,0,0,7765755966607720723,208362,60,0,78,1,83,0,2018100,2050025,0,7800,8300,1
7765755748118051059,3,34,1834610253,0,13023,59,5,255491,8115,110,101,0,0,7765755966607720722,231143,60,0,101,1,110,0,102843640,2050025,0,10100,11000,1
7765755863461409638,3,70,3475433393,0,6148,12,2,193415,8833,110,83,0,0,7765755966607720723,166914,60,0,83,1,92,0,3588860,2050025,0,8300,9200,1
7765755778770012382,3,14,2656062793,1,11196,77,6,281050,8164,110,96,0,0,7765755966607720724,256558,60,0,97,1,102,0,53604800,2050025,0,9700,10200,8
7765755775028696577,3,14,983175821,0,11419,88,7,272606,8213,110,97,0,0,7765755966607720724,247965,60,0,97,1,107,0,85268480,2050025,0,9700,10700,1
7765755713288549690,3,72,3233714087,1,15599,21,2,220607,12671,110,93,0,0,7765755974996342159,182591,30,0,93,1,103,0,30107160,2050025,0,9300,10300,3
7765755782159007760,3,37,626896924,1,11494,95,7,314114,8194,110,109,0,0,7765755974996342158,289532,60,0,110,1,118,0,233140710,2050025,0,11000,11800,1
7765755776219889469,3,37,1143480072,0,11848,70,6,279061,8207,110,111,0,0,7765755974996342158,254439,60,0,111,1,119,0,93613440,2050025,0,11100,11900,1
7765754593577153197,3,72,1755075479,0,82339,20,2,232054,8241,110,79,0,0,7765755974996342159,207331,30,0,87,3,108,0,6298040,2050025,0,8700,10800,5
7765755649182802878,3,36,2044770614,0,19920,65,6,300960,8157,110,94,0,0,7765755983384940820,276487,60,0,101,1,107,0,61067780,2050025,0,10100,10700,4
7765755794003735380,3,36,961171393,1,11288,76,6,248533,8188,110,100,0,0,7765755983384940820,223968,60,0,100,1,107,0,44617600,2050025,0,10000,10700,1
7765755556941676067,3,0,2370925462,0,25418,24,3,196504,8284,110,99,0,0,7765755983384940821,171651,60,0,99,1,104,1,39583200,2050025,0,9900,10400,1
7765755849251105770,3,41,2596502313,0,8496,23,3,155112,8835,110,96,0,0,7765755991790335704,128604,60,0,96,1,104,0,23174160,2050025,0,9600,10400,1
7765755872537877577,3,41,1417459120,1,7108,31,3,230529,13051,110,92,0,0,7765755991790335704,191374,60,0,97,1,111,0,36780190,2050025,0,9700,11100,14
7765755803365418785,3,77,970091305,1,11231,100,9,310494,8192,110,112,0,0,7765755991790335705,285915,60,0,112,1,124,3,298237210,2050025,0,11200,12400,13
7765755539795350496,3,77,3656891570,0,26941,107,9,305550,8172,110,97,0,0,7765755991790335705,281032,60,0,97,1,108,3,149319480,2050025,0,9700,10800,3
7765755778266699661,3,30,2938945961,0,13725,46,5,223969,8217,110,86,0,0,7765756008533998283,199315,60,0,86,1,110,0,15976340,2050025,0,8600,11000,1
7765755766455533828,3,64,879977725,0,14429,36,4,231525,10251,107,80,0,0,7765756008533998284,200772,60,0,80,1,89,0,4210580,2050025,0,8000,8900,1
7765755874064600754,3,30,2459934078,1,8015,34,4,224716,8142,110,88,0,0,7765756008533998283,200288,60,0,88,1,93,0,7343040,2050025,0,8800,9300,1
7765755817189835095,3,64,513341215,1,11405,33,3,211642,8307,110,84,0,0,7765756008533998284,186720,60,0,84,1,88,0,9981020,2050025,0,8400,8800,1
7765755860726715131,3,33,2961403443,1,9309,86,7,258374,8071,110,93,0,0,7765756016905819899,234160,60,0,93,1,99,0,14436360,2050025,0,9300,9900,1
7765755824068507664,3,33,649894377,0,11494,86,7,264535,8112,110,96,0,0,7765756016905819899,240199,60,0,96,1,105,0,38616800,2050025,0,9600,10500,1
7765755830578069484,3,84,2536210178,0,11106,33,3,207698,8141,110,102,0,0,7765756016905819900,183272,60,0,102,1,106,0,38380800,2050025,0,10200,10600,1
7765755865155908118,3,84,2682193105,1,9045,12,2,317191,8432,110,104,0,0,7765756016905819900,291893,60,0,104,1,108,0,60344780,2050025,0,10400,10800,1
7765755853864833396,3,88,2368356479,1,11225,63,6,291667,8188,110,111,0,0,7765756042189094306,267102,60,0,111,1,117,0,221657600,2050025,0,11100,11700,1
7765755755147694190,3,88,1922985107,0,17109,57,5,254675,8272,110,105,0,0,7765756042189094306,229858,60,0,105,1,118,0,145104200,2050025,0,10500,11800,24
7765755874618245550,3,58,573366360,0,10487,53,5,286865,8158,110,87,0,0,7765756050560923869,262390,60,0,89,1,94,0,18614210,2050025,0,8900,9400,1
7765755937398588087,3,58,1794027149,1,6745,35,4,229420,8150,110,91,0,0,7765756050560923869,204969,60,0,91,1,98,0,18976250,2050025,0,9100,9800,14
7765755926459850783,3,21,3085441723,0,7898,43,4,243103,8210,110,95,0,0,7765756058966306482,218472,60,0,95,1,99,0,17331200,2050025,0,9500,9900,4
7765755910387283514,3,27,1090292719,1,8856,23,3,270402,13445,110,80,0,0,7765756058966306483,230067,60,0,80,1,86,0,5345720,2050025,0,8000,8600,1
7765755679381798189,3,27,3297106542,0,22625,45,4,289101,8086,110,80,0,0,7765756058966306483,264842,60,0,80,1,83,0,21031360,2050025,0,8000,8300,8
7765755871514466517,3,43,2358328983,0,11173,59,5,246732,8428,110,91,0,0,7765756058966306484,221447,60,0,91,1,97,0,7788340,2050025,0,9100,9700,1
7765755956709178273,3,21,2228316364,1,6095,44,4,220742,8195,110,94,0,0,7765756058966306482,196156,60,0,94,1,101,0,18068940,2050025,0,9400,10100,1
7765755912769647430,3,43,1990668782,1,8714,52,5,292043,8138,110,93,0,0,7765756058966306484,267628,60,0,93,1,110,0,13095770,2050025,0,9300,11000,1
7765755871162153256,3,97,491760747,1,11194,44,4,262918,8320,110,99,0,0,7765756058966306485,237957,60,0,104,1,115,0,63095660,2050025,0,10400,11500,5
7765755774156284460,3,97,2225824827,0,16976,57,5,297953,8056,110,97,0,0,7765756058966306485,273785,60,0,97,1,105,0,49921700,2050025,0,9700,10500,38
7765755860726715132,3,79,1302287374,1,12317,81,7,310251,8157,110,105,0,0,7765756067371686277,285779,60,0,105,1,112,0,114969600,2050025,0,10500,11200,1
7765755803549960377,3,79,1290472088,0,15725,71,6,271919,8195,110,110,0,0,7765756067371686277,247332,60,0,110,1,118,0,88529280,2050025,0,11000,11800,9
7765755935687322303,3,54,1198840069,1,7849,24,3,191100,8055,110,89,0,0,7765756067371686278,166933,60,0,89,1,93,0,11980600,2050025,0,8900,9300,1
7765755975885523255,3,0,2215274419,0,5453,1,1,154044,35927,25,66,0,0,7765756067371686279,46262,60,0,66,1,76,1,0,2050025,0,6600,7600,1
7765755877856255297,3,54,2166014672,0,11296,22,3,185670,9560,110,84,0,0,7765756067371686278,156989,60,0,84,1,89,0,4592240,2050025,0,8400,8900,1
7765755936375187019,3,32,80678205,1,8307,11,2,246080,15819,110,84,0,0,7765756075743519576,198621,60,0,98,1,119,0,64074210,2050025,0,9800,11900,7
7765755954679128553,3,81,2293138250,1,7216,36,4,216845,8075,110,90,0,0,7765756075743519577,192618,60,0,90,1,98,0,11007040,2050025,0,9000,9800,1
7765755793131315615,3,81,2945518687,0,16845,26,3,175221,8468,110,95,0,0,7765756075743519577,149814,60,0,95,1,100,0,12764340,2050025,0,9500,10000,1
7765755890825038609,3,32,2855210649,0,11022,27,3,180082,8563,110,98,0,0,7765756075743519576,154391,60,0,98,1,105,0,27543680,2050025,0,9800,10500,1
7765755965584312167,3,51,577169441,1,7067,8,1,226017,23496,103,70,0,0,7765756084148898144,155528,60,0,70,1,75,0,517690,2050025,0,7000,7500,1
7765755880775495859,3,51,1430471274,0,12122,20,2,228198,9734,107,71,0,0,7765756084148898144,198994,60,0,71,1,76,0,834360,2050025,0,7100,7600,1
7764169017514137060,3,81,1054146240,0,11042,35,4,205491,8055,110,97,0,0,7764169202768160467,181325,60,0,97,1,100,0,29367960,2050025,0,9700,10000,1
7764169137085350338,3,21,2839402156,1,5910,63,6,268086,8168,110,104,0,0,7764169236238702270,243581,60,0,104,1,108,0,103899200,2050025,0,10400,10800,2
7764169015148559132,3,21,2103973292,0,13178,96,7,291364,8145,110,104,0,0,7764169236238702270,266927,60,0,104,1,115,0,110828800,2050025,0,10400,11500,1
7764168915290560819,3,0,2577638676,0,19130,22,3,176429,8476,110,99,0,0,7764169236238702271,151000,60,0,99,1,102,1,17157760,2050025,0,9900,10200,1
7764169059524286067,3,56,1561926907,1,11033,40,4,245489,8036,110,90,0,0,7764169244627319632,221380,60,0,92,1,104,0,19531480,2050025,0,9200,10400,1
7764169049625735351,3,56,2212260913,0,11623,23,3,174979,8576,110,93,0,0,7764169244627319632,149248,60,0,93,1,96,0,15390240,2050025,0,9300,9600,1
7764169069473185516,3,100,3020634530,1,11944,74,6,287085,8052,110,104,0,0,7764169269860252390,262927,60,0,104,1,113,0,65152400,2050025,0,10400,11300,1
7764169026775163582,3,100,2732576061,0,14489,49,5,225664,8218,110,98,0,0,7764169269860252390,201010,60,0,98,1,108,0,42016000,2050025,0,9800,10800,23
7764169034425565363,3,55,1163878167,1,14033,32,3,185874,9127,109,86,0,0,7764169269860252391,158493,60,0,86,1,91,0,3655200,2050025,0,8600,9100,1
7764169017514137061,3,55,3183684826,0,15041,11,2,248490,8034,110,85,0,0,7764169269860252391,224387,60,0,85,1,93,0,8483920,2050025,0,8500,9300,1
7764169159365506302,3,56,1362823054,1,7084,39,4,220680,8537,110,103,0,0,7764169278215304544,195068,60,0,103,1,111,0,51115020,2050025,0,10300,11100,1
7764169123814583140,3,56,1581027432,0,9203,50,5,233054,8105,110,99,0,0,7764169278215304544,208739,60,0,99,1,108,0,74896980,2050025,0,9900,10800,1
7764168948878556380,3,0,3822076904,0,19630,2,1,271923,71575,25,67,0,0,7764169278215304545,57196,60,0,67,1,79,1,1419000,2050025,0,6700,7900,1
7764169100628465411,3,46,346698561,1,11087,82,7,250227,8262,110,91,0,0,7764169286637468783,225440,60,0,91,1,96,0,15360760,2050025,0,9100,9600,1
7764169002666300566,3,46,3445889235,0,16926,93,7,283517,8099,110,94,0,0,7764169286637468783,259220,60,0,94,1,98,0,32120120,2050025,0,9400,9800,1
7764169096216054703,3,63,1058449221,0,11350,49,5,229792,8260,110,105,0,0,7764169286637468784,205011,60,0,105,1,114,0,40811520,2050025,0,10500,11400,4
7764169098933966835,3,63,24949796,1,11188,35,4,318064,8613,110,106,0,0,7764169286637468784,292225,60,0,106,1,111,0,65811200,2050025,0,10600,11100,4
7764168176421971247,3,48,1754517500,0,68171,79,7,261811,8069,110,83,0,0,7764169320141560722,237603,60,0,83,3,85,2,11411680,2050025,0,8300,8500,1
7764169180941007113,3,48,1044578285,1,8297,97,8,278235,8066,110,89,0,0,7764169320141560722,254035,60,0,89,1,99,2,14863360,2050025,0,8900,9900,1
7764169236238702274,3,99,2776108337,1,5507,33,3,229088,8444,110,93,0,0,7764169328630827291,203755,60,0,93,1,100,0,11121840,2050025,0,9300,10000,1
7764169167435342154,3,99,1197714996,0,9608,20,2,267526,8264,110,98,0,0,7764169328630827291,242733,60,0,100,1,104,0,59216000,2050025,0,10000,10400,18
7764169172753723062,3,40,1225412958,0,9789,16,2,211781,8070,110,91,0,0,7764169336985881149,187570,60,0,95,1,102,0,22154450,2050025,0,9500,10200,3
7764169239342496678,3,40,2025880539,1,5820,15,2,192006,8279,110,98,0,0,7764169336985881149,167167,60,0,98,1,107,0,30053400,2050025,0,9800,10700,1
7764169236976895116,3,85,769031700,1,7457,19,2,230821,8039,110,99,0,0,7764169362084595040,206704,60,0,99,1,105,0,25468800,2050025,0,9900,10500,1
7764169021809102446,3,53,1264649726,0,20282,28,3,178955,9395,110,76,0,0,7764169362084595041,150768,60,0,76,1,83,0,861040,2050025,0,7600,8300,1
7764169220401012604,3,85,2899595362,0,8445,23,3,201186,8402,110,93,0,0,7764169362084595040,175977,60,0,93,1,98,0,10519540,2050025,0,9300,9800,1
7764169149164957094,3,53,1902275046,1,12691,13,2,251785,27903,100,75,0,0,7764169362084595041,168074,60,0,75,1,81,0,1641430,2050025,0,7500,8100,1
7764169276688567443,3,0,316430621,0,5588,41,4,223088,8167,110,85,0,0,7764169370439657352,198587,60,0,85,1,92,1,7226630,2050025,0,8500,9200,1
7764169208405304902,3,65,1294455039,0,10166,34,4,204431,8220,110,96,0,0,7764169378962476134,179769,60,0,96,1,100,0,10339360,2050025,0,9600,10000,1
7764169241573867460,3,65,229748158,1,8189,59,5,235656,8043,110,100,0,0,7764169378962476134,211525,60,0,100,1,105,0,43577600,2050025,0,10000,10500,12
7764169254005782443,3,46,972632275,1,8443,59,5,234538,8081,110,101,0,0,7764169395655817415,210292,60,0,101,1,105,0,24480640,2050025,0,10100,10500,13
7764169208405304903,3,46,1148797947,0,11161,47,5,248504,8126,110,103,0,0,7764169395655817415,224126,60,0,105,1,117,0,81682560,2050025,0,10500,11700,1
7764169213522358122,3,44,926017084,1,11354,46,5,229110,8250,110,98,0,0,7764169404010860841,204358,60,0,98,1,105,0,22517120,2050025,0,9800,10500,1
7764169206190704378,3,44,536636241,0,11791,54,5,263456,10275,110,95,0,0,7764169404010860841,232628,60,0,95,1,99,0,24579840,2050025,0,9500,9900,1
7764169293197350125,3,32,454430402,1,7104,23,3,268756,8218,110,109,0,0,7764169412382695285,244101,60,0,109,1,121,0,158189760,2050025,0,10900,12100,1
7764169297676868754,3,54,1792114423,1,6837,67,6,237132,8168,110,96,0,0,7764169412382695286,212627,60,0,96,1,107,0,23871360,2050025,0,9600,10700,9
7764169284020222949,3,54,2924590543,0,7651,95,7,285385,8149,110,94,0,0,7764169412382695286,260936,60,0,98,1,105,0,23258100,2050025,0,9800,10500,1
7764169260129459319,3,32,254806584,0,9075,28,3,243288,8064,110,106,0,0,7764169412382695285,219095,60,0,107,1,119,0,66533760,2050025,0,10700,11900,1
7764169231658528258,3,58,735501545,0,11271,24,3,192845,8415,110,99,0,0,7764169420754524501,167598,60,0,99,1,105,0,33070960,2050025,0,9900,10500,1
7764169232178624112,3,58,3171411283,1,11240,45,4,229593,8128,110,96,0,0,7764169420754524501,205207,60,0,96,1,103,0,19959300,2050025,0,9600,10300,1
7764169303448238908,3,69,3661083427,1,6992,50,5,308321,11611,110,68,0,0,7764169420754524502,273486,60,0,68,1,73,0,2308400,2050025,0,6800,7300,8
7764169303112683155,3,69,167875552,0,7012,57,5,383145,23798,102,65,0,0,7764169420754524502,311749,60,0,65,1,75,0,1368560,2050025,0,6500,7500,1
7764169283164579585,3,25,1442923064,1,8709,10,2,223464,7972,110,97,0,0,7764169429277353692,199546,60,0,97,1,103,0,15610340,2050025,0,9700,10300,1
7764169228252747606,3,25,1924685966,0,11982,27,3,235434,8115,110,98,0,0,7764169429277353692,211089,60,0,98,1,104,0,12420160,2050025,0,9800,10400,2
7764071395088544316,3,78,1983282408,0,14293,17,2,163732,8554,110,89,0,0,7764071634885294487,138068,60,0,89,1,93,0,8221800,2050025,0,8900,9300,1
7764071514827533136,3,78,3689234624,1,7156,11,2,186784,21746,106,75,0,0,7764071634885294487,121545,60,0,83,1,97,0,6242080,2050025,0,8300,9700,1
